genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Intestinibacillus	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.00384488456101	0.0019950353704043	0.000285631618996	0.0034625034270628		0.0005108445704819	0.0016264451517896	0.006913847852702			0.0040180473418646		0.002044016779737	0.0013058300623797	0.0052818400277977	0.0041065356164549	0.03125		0.0010796775981798	0.0009021693281971			0.0005258323895905			0.0005433565726407		0.0004264038903277	0.0033939711552664		0.0034374095969077	0.0005105335429515	0.0012794332185619	0.003047512867782	0.0007255220164965	0.0002065634263936	0.002361356636507	0.0015555193513881	0.0009837051359252	0.0002977130736237			0.0038090730353468	0.001386735928683	0.0030190507378321	0.0040593988936314			0.0009599344822988	0.0023679274366201	0.0010128494769247	0.0002633693880827	0.0002288605229628	0.0007100531878533		0.0021316432155019	0.0014908628066856	0.0003683150390434	0.0042553191489553	0.0002784437596872		0.0033124796366807		0.0005110019522214	0.0018971254368124	0.0003755770239382	0.0006376595613203	0.0012321132864513		0.0006385392248146	0.0009173432618526		0.0021743074264567		0.0021458989127744	0.0045974754501913		0.0026505372522765	0.0008560563814465		0.0015189674254411	0.005067925825353	0.0039019927296937					0.005682860367245			0.000572620959779				0.0004051549706961
Intestinibacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0013710364819393	0.0018666054620014	0.0021599096409647	0.0044898312633122		0.0014334778304769	0.0026635225559032	0.0032923217118451	0.0025134701194863		0.001780273840617		0.0041267705634078	0.0029055243867844	0.0033549651047474	0.0052653045520512	0.0356828075427718	0.0027531117534865	0.0051766019660454	0.0043414320296504	0.007125728918675		0.0040757733443346	0.0050580248100218	0.0023523475980343	0.0036181687875202	0.0020857249995078	0.0031788384788275	0.0008034163966766	0.0025630134220541	0.0029883112796886	0.0015551783150893	0.0015227671022952	0.0044251153749256	0.0023690660379003	0.001433837511458	0.0019067439180848	0.0019941515743807	0.0025421726260074	0.0051387229122962	0.0040063851933749		0.001616129699288	0.0011272628845022	0.0026346297162005	0.0032766514474163	0.0083333834833042	0.0028567742882253	0.0032443185960698	0.0086111831522809	0.0024958867761032	0.0059887940743542	0.0091081150845012	0.0051842124294502		0.0015323994066836	0.0015374776379978	0.0086616637229465	0.0046624829971831	0.0045701613277014		0.0023510339050941	0.0088916153548891	0.0036173191248837	0.0057221541712503	0.0059509087324881	0.0043537647294398	0.0041980743207288	0.0029286449265976	0.0041634273493242	0.0039491280910239	0.0069316207677255	0.0024062794554878	0.0014816143783384	0.0022880127240177	0.002865063847933		0.003419705371576	0.0043376545439417	0.0068404994691706	0.0071907376024776	0.0023590013109388	0.0104633140913504	0.0094822165480368		0.0015695056041412		0.0024736331021195		0.0055875111279586	0.0089839817015105	0.008440206086584	0.0169294247165484	0.0085942644314292	0.0021208947868258
Intestinibaculum	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria		0.0005967618679364	0.0029006188068728				0.0004521935611841	0.0124463695678165				0.0029168243960274		0.0037627999557712	0.0543634401453738	0.0042337329789816	0.0009575677778442		0.0019909022537125	0.0012182323713933	0.0031730981707681			0.0018557691050345	0.0037787183708186				0.0036250157316972	0.0015543848242007	0.0031465778032904	0.0007922218221624		0.0010520022166159	0.0004611330698287	0.0089493504944906	0.0024370407937527	0.0010424815412122	0.0023890659013658	0.0022039694251769	0.003018474184188			0.0020966738357063	0.0019213595417509	0.0284820736022547	0.0069526463297407		0.0005643340477363	0.001018394755267	0.002178762389772	0.0012177461819585	0.009408955402392	0.0153768444772569	0.0003149612646066		0.0020709072173133	0.0025753292678162	0.0118205953440871	0.0106401852615317	0.0148906466782998		0.0028431654532681	0.0088888888888888	0.0050737344160874		0.004872521302883		0.0437680112183904		0.0027115023112238		0.1491784994968638	0.0067810116825744	0.0090986502013656	0.0031865283916431	0.0011133603238866	0.0238095238095238									0.0209199938765908		0.0003829883030616		0.0111731843575419				0.0081753803165987	
Intestinimonas		Clostridiales	Clostridia	Firmicutes	Bacteria		0.0009722241734779	0.0012644674259302	0.0061145547002726	0.003833931177099		0.005407164807216	0.0014975158600139	0.0099603400879191	0.0057757499932104		0.0014238604908925	0.019744724448951	0.0026924437698429	0.0030870353349546	0.0046088199257711	0.0053440727503613		0.0030460638179982	0.0044279044030308	0.0011593699870713			0.0003838904753372		0.00263283816167	0.0069772979007924	0.0061111290522533	0.0049752920421779	0.000948359446103	0.0003930702278305	0.0055183187254728	0.0060229910499607	0.001901425359079	0.0068409271522726	0.0014847353599971	0.0037933865530363	0.000406645059868	0.0006001277827899	0.0035394687859253	0.0039404593273914	0.0167690589358715		0.0058597018282988	0.0008690143978872	0.0038049655078737	0.0024682158477223		0.0062265405906904	0.0089085864837785	0.0044634920725959	0.0112082962036787	0.0024979058647368	0.0037832939699435	0.0060832269575745		0.0019268422652526	0.0008641746716274	0.0051551383219649	0.0031914393573921	0.0032726658981186		0.0029661077856587	0.0061111105845463	0.0022838050466369	0.0059363078487228	0.0030683259868925	0.0088677908349319	0.0078930767159512	0.0051445246637217	0.002273306896732	0.0061013682396894	0.0023002935487381	0.0013562466488358	0.0008433698495169	0.0007834279572232	0.0055970456691648		0.0115487012053095	0.009140633962767	0.0103579737541511	0.0051035135910341	0.0057873639172796	0.0072520164660657	0.00224422858066		0.0032659412122936		0.0103486231973856		0.0083954824344537	0.0045942204290929	0.0081887229771576		0.0060890815807613	0.00683518394024
Irregularibacter	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																											0.0002502632266885																																																																					
Jeotgalicoccus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																					0.0002202828083601																																											
Kineothrix	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0004478008386212	0.000502728081185	0.0008932465482895	0.0004396905856464		0.0008027186627328	0.0007820741232586	0.0002458955864123			0.0012052304345094		0.0005846470476476	0.0008476368532131	0.0012249608139748	0.001392650133277		0.0003347131772324	0.0023622327920464	0.0003216877959366			0.0002845937659066		0.0011834030389312	0.0011290783454193	0.0007188894925855	0.0009068070502368	0.0004384176146887	0.0005671710523971	0.0010078326695172	0.0033621364186316	0.0003782742142061	0.0007841599929702	0.000700506264375	0.0008595025508837	0.000587657684102	0.0008295695511826	0.0009149452583961	0.0005737503606804	0.0022857239880873		0.0004930960071868	0.0005662058530603	0.000274887312795	0.0010748139141009		0.0003018849567581	0.0010389365615711	0.0002184082751139	0.0003337650808462	0.0007921760946679	0.0005061616379316	0.0007860368104785		0.0004321498107462	0.0005026400853381	0.0003841994015192	0.0021277477486452	0.0004260463154443		0.0004471962385151	0.0044444444444444			0.0003971043145493	0.0007348080026404	0.0009003776657129	0.000320650979762	0.0006645239478399	0.0013971579946536	0.0003692673189423	0.0010609212078617	0.0010597573708273				0.0011377943461419	0.0013775739164579		0.0011947149162217		0.0001753471426724	0.0044913596115247				0.0004604566570803			0.0003246865885318				0.0012265285008359
Kiritimatiella	Kiritimatiellaceae	Kiritimatiellales	Kiritimatiellae	Kiritimatiellaeota	Bacteria																																																	0.0003668125415388																													0.0238095238095238						0.0001505041890225												0.0001984663960306
Kurthia	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria			0.0015596613640452																																																																																													
Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0068434338447025	0.0073369642132437	0.0048417698944821005	0.0013734490142558		0.0077800580802337	0.0055324780229717005	0.0032717721072477	0.0210639908165322		0.0049945896088784	0.0098765855279041	0.0070305839718415	0.0105660966146258	0.0056458545868461	0.0070148712040256	0.015625	0.0069005822935541	0.0063684889350645	0.0056398035085931005	0.0056636087311005		0.0025012489334796		0.0021761058143488	0.0059696958921627	0.0071830045010602	0.0191337769065399	0.0059590317590604	0.026777187232319102	0.0066113697485828	0.0234176311551274	0.0112955722601435	0.0036585100004008	0.0041958530784637	0.0141881033966872	0.0040515127094786	0.0050210863477851	0.0060484092811689	0.007727707364314	0.005629982549248899		0.0078200805354477	0.003829772200103	0.0082469297530304	0.0063985103934527	0.016666666666665	0.0135213104415387	0.0116273225156061	0.0071640701223424	0.013135466342017302	0.0161191919401399	0.0169309936981867	0.0082763072373292		0.005185714287668199	0.0033961072310051002	0.0114180901366325	0.002127660568273	0.0121050352074371	0.0074423220044653	0.0065902461596122		0.0055392541988975	0.0049409998537064	0.0104419074950837	0.0086887984657081	0.0081264957518284	0.008258679937033801	0.0040451984746551	0.008653922692968101	0.111658118640401	0.0048117651856137995	0.0044051790653558	0.0058455715048297005	0.003075997733769		0.005653154806836	0.0149328154700219	0.0240691753510371	0.0516165019297146	0.0029776812555146	0.0118966931588175	0.0015826588014518		0.0215946763558367		0.0073814564146812		0.0115778483982628	0.01483647410488	0.0212281243501439	0.0333333333333333	0.0097634424282282	0.0141276581791145
Lachnospira	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0017198261190845999	0.0012234392978345	0.0003986772318833			0.0009567457999321	0.0007603980424044	0.0002141463535381			0.00095641305927		0.0013424620438225	0.0017414887120552	0.0003386100179303	0.0009450148302909		0.0012555585483151	0.0006081101851574	0.0002256906488636						0.0003071041378735	0.0009677562377654	0.0006147591673845	0.0046849940009917	0.0001766541457385		0.0002081757422016	0.0009628152662399		0.0008450194351366	0.0009574042371099001	0.0007991812354079	0.0016883782090670002	0.0002724059551731	0.0005610847025772	0.0011428571428571		0.000301101680782	0.0020677459468526	0.0018699639176145	0.0018888224313438			0.0008904208784208	0.0002756664503189	0.0009670677659671	0.000222716291748	0.000424900497518	0.0006533891504184		0.0049515613371752	0.0018820605595108	0.0003076484761318	0.002127659574468	0.0007614437508775		0.000430137542978				0.0014038487775352	0.0011244825288411	0.0001801612049322		0.0003405548216972	0.000259062282347	0.0005073993559343	0.0013529637974069	0.0009117904205841	0.0006945185342274			0.0001616028423986	0.0002035272892985				0.0002705676739312					0.000364560806737			0.0003918004522573			0.0003199383201826	
Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0262550656236735	0.0145160847779614	0.017004350235825298	0.0050797081641027		0.0205338468201248	0.0154569568624751	0.0088037647642078	0.0102613171764856		0.0176546384016631	0.1030007359733788	0.0181212428528768	0.025822857659659998	0.0134338522641164	0.0161735942422095		0.0209435134942252	0.0127432120020323	0.013382806308708	0.0196892470376665		0.0107687026974835	0.014942103998155	0.0163702187893691	0.0084631743496181	0.0230787375469883	0.0228987105427094	0.0333887453160088	0.013998703017696401	0.013375317378313701	0.0160807726199032	0.0316539875029144	0.0087152971877824	0.0119328941091302	0.030708617873550198	0.012415560088676	0.015406703915159201	0.014484194785158	0.0236257393563224	0.0122077306957788		0.0121121485046294	0.023858057193828996	0.0292207958266875	0.0180898665084601		0.013249078812874002	0.0315732494921697	0.0208598518080354	0.0834234846970616	0.016085595317098498	0.0187525614381808	0.0267067606384823		0.0309409667785551	0.0180716572592953	0.0155517450059099	0.03381958939414861	0.021661538163005298		0.0177838129155592	0.0178688404108082	0.0181580739166148	0.0074214484381989005	0.0259293119688994	0.0131689671528629	0.018716018944323298	0.0056530009417254	0.0150432426632112	0.0129502573253921	0.0217057661710683	0.0170732964879755	0.0160091926562024	0.023594067814131998	0.0131764343432132	0.071348570502996	0.010609045328805501	0.0198994631922312	0.0096026485805792	0.0132263756524706	0.0066460946177378	0.0121964866792415	0.009007364863028		0.017937556746228902		0.017227595736238402		0.0491833643220628	0.0164175832372618	0.0116550104943572		0.013848349995215099	0.0165201836228402
Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		0.0001492112153072	0.000542311606628	0.0290319612661414	0.2786554839978374		0.0006541563470613	0.0005171085945516001	0.0561494652606657	0.0574409010081835		0.0001668251505597	0.0176565129524195	0.0005412122926579	0.0049811158078371	0.0008644766590311	0.0006583278472679		0.0030442179069494002	0.0069337464722249		0.0230582468461094				0.1477368272723153	0.0604444458448948	0.07326737118159429	0.004582195479316599	0.0008022865165855	0.0035913005548200002	0.0008642419877565	0.0110704631594754			0.002097755733199			0.0001799896589437	0.0002184773861744	0.0018658359858751	0.33828633310319556	0.0350584307178631	0.0137180808172406	0.0005373469905481	0.0116401669483341	0.0066649992171599	0.0583333529901419	0.0444740286821453		0.1388395674526426	0.0069094669413648	0.0027780768758915	0.0021820543393743			0.0095748857441459	0.0014319014837754001	0.0081758162646465		0.0161448508728808	0.0558174150334904		0.0233333333333333		0.2488767832801197	0.0009593505862613	0.22114773709152608	0.0115955536617105	0.0347654397543929	0.0039753741109698	0.0813314273519351	0.022851507563205697		0.0063914725595006				0.0560988636828685	0.0435088167479966	0.0372395599744569	0.1602161646397518	0.07704910148617039	0.0435482172817839	0.0014970059880239	0.0116504854368932			0.029747283336961		0.0055865921787709	0.0235392906714448	0.0513098674158483	0.0333333333333333	0.0062426421530812	0.0389145933479953
Lactonifactor	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																																				0.0002177837051988															0.0001623700463586																													
Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																																										0.0011428571428571																																																						
Leptolyngbya	Leptolyngbyaceae	Synechococcales		Cyanobacteria	Bacteria											0.0019417475728155																																																																																					
Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																																	0.0001405467838326																		0.0002125007979563																																	0.0002080168773523												
Longibaculum	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria				0.0007221790056539	0.0005376783783485			0.0007551211118943	0.0002785940026927			0.0004504279078751							0.0007903042611783									0.0006175008774271		0.0011843764922462															0.001099052973085	0.0006528894556082					0.0006841591398607						0.0010355781567222	0.0005362267750777			0.0003207988827795					0.0002687147228662	0.001433209489354						0.0005699555371377		0.0003098853424232									0.0002508403150564												0.0002528912442211
Loriellopsis	Symphyonemataceae	Nostocales		Cyanobacteria	Bacteria	0.0126353790613718					0.0218085975921234					0.032836875425427																																																					0.0578821147094595																																
Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria			0.0005059368103588													0.0005098195682131																																																																						0.0097087378640776										
Macellibacteroides	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																																								0.0004076052930277																										0.0003622989655749																														0.0002548944810713
Mageeibacillus	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																																																																					0.0014970059880239											
Mahella	Thermoanaerobacterales Family IV. Incertae Sedis	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria									0.0001629697035684																		0.0001983492903756	0.0002090482507388	0.000215915426435				0.0003045562988158				0.0001812429768599												0.0002209184984328			0.0003134896289607	0.0001735744798975	0.0001742305978635												0.0001861952086275	0.0002714449339693		0.000256293293629	0.0002470400780552		0.0002546190415429							0.0002065941348621					0.0003173760038479		0.0073758616134686						0.0001864894796841				
Maribellus	Prolixibacteraceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria																													0.000196140736715				0.0002148514737083																																																															
Marseilla	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																																																																						0.0003290328739596																										
Marvinbryantia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																																																																					0.0014970059880239											
Massiliprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0001521002220982	0.0003040644903229												0.0002532790459255												0.0001688575098399		0.0002329210381359		0.0001483677936175		0.0002973472514981	0.0002703219928328			0.000236304836196								0.0002879337782346								0.0001415050953988	0.0001147390424948					0.0002033063245025										0.000269480928101	0.0002288793725598														0.0003739540548417					0.0003728978045852			0.0002702038605386				
Massilistercora		Clostridiales	Clostridia	Firmicutes	Bacteria		0.0006338289970466	0.0006352894393781	0.0009119945358131	0.0005525052248936		0.000849501470347	0.0006462564085313	0.0007642563192754	0.000787070485085		0.0004154725965751		0.0010875673799363	0.0009234194885274	0.000709559065165	0.0007809772244708		0.0004883582345035	0.0008529657097606	0.0006830362486013			0.0005102041595612		0.0011483765744526	0.0011866755091855	0.0011876406543945	0.0008582176909855	0.0006252370445381	0.000498747560423		0.0007469100842668	0.0012683445450282	0.0005674605109269	0.000628247751314	0.0008885054061016	0.000698327865439	0.0005748848496971	0.000550503190921	0.0005413158638066			0.0011511008081435	0.0005149640926118	0.0011100093242068			0.0004487251301276	0.0009387231273737	0.001459513844674	0.0009012529953696	0.0011030363557328	0.000946899042598	0.0005313354568354		0.0007985978149199	0.0004475131942668	0.0008196985224343		0.0008751912286145		0.0008522617901668		0.0006244277479152	0.0007423523625762	0.0009725123493734	0.0019879637954186	0.0005720289960875	0.0004312271408067	0.0006557296117162	0.0013366049779599	0.0010102783696652		0.0006093999013899	0.0007756615913279			0.0008049633263614	0.00131311788702		0.0010081530832301		0.0007904491784687			0.0011216652936536		0.000806964514206			0.0012667031882884	0.0016309279584784		0.0006824059710482	0.0006012679111906
Mediterranea	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0002381412146821	0.000617684824678				0.0011391477670982		0.0003217408213067						0.0004510383122672	0.0007094696459555	0.001985916850941			0.0008765498964604							0.0004570813815287	0.0003410290734655	0.0007784661780827	0.0004344534905612	0.0002982096288676		0.0003642356983958	0.0006418372188826	0.0013615587136173		0.000806309761917			0.0004644599405627	0.0002838437184536	0.0011428571428571		0.00036461521124	0.0003270397798638								0.000172080860736	0.0001440740004249	0.0009620135383111				0.0005175698545385				0.0010918218291515						0.0003766885598514	0.0006236401412988		0.0004369232581048							0.0004787019797809					0.0002487731654231					0.0004964498674876			0.0002326086982527			0.0005824705008528	
Mediterraneibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	0.0145849204633519	0.0337361175364625	0.0234948760444607	0.0420501433420521	0.007213003160691501		0.0253457110395805	0.0320475364318151	0.0232788604006815	0.010133953339248901		0.0286046970893131	0.07193184387286841	0.0236575786788946	0.044417548530197797	0.0232260458823823	0.0307592783811665		0.0353413118105128	0.0260157965091261	0.0154719349492301	0.06873755720458219	0.0322175308604664	0.0109558589567737	0.0193951685530835	0.0307898817086493	0.0220114371474748	0.046413129732257696	0.0380518341129577	0.0351748719221585	0.017314670571355398	0.028215500076738998	0.0213898762588582	0.0363970746018741	0.0174803682854505	0.0138252532840819	0.035382287166536	0.0316801137761396	0.0259321383953683	0.0161122894891894	0.0170870600091238	0.0380045993030055	0.01669449081803	0.0358367741722374	0.027461636323216	0.0486138675869034	0.0370406812401137	0.1032387020269407	0.0194627722870363	0.0279138373643261	0.03771653727324	0.0810757811676037	0.030837986776361202	0.027623304183391303	0.029329043322553598		0.0323488262066336	0.020911239265339603	0.023132341241613	0.0143771897725391	0.035199748238652	0.0407905767628274	0.0206925143492063	0.0257591841549117	0.019836622315232397	0.0132231173860157	0.049464276483396	0.0415111286095633	0.0262154500491941	0.0152342659733192	0.0145813283515702	0.0341054548976535	0.0584466644932397	0.0232438456941678	0.0187008679310573	0.0276436724350229	0.0244628715608754	0.0953180961636706	0.0225113396904502	0.0382942987757682	0.0215441340685426	0.0310093735072395	0.0110027538584579	0.0462354050031171	0.0163022310933106	0.07537869949777609	0.0343843313743774		0.0250438887219413		0.0188281119196438	0.0467682386127186	0.031576251970473		0.023328259515545402	0.015831214580476302
Megasphaera	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria		0.0003119870864475	0.0006101217545593					0.000934767537227	0.0008497123514834	0.0008617832283725		0.00055029179855		0.0017485429120215	0.0076759714317307	0.0007309654358956			0.0003681643163792	0.0003901135470468	0.0007659323085218			0.0005783689994216					0.0010750754700907	0.0007521436092859	0.0033289265447286		0.00012575294577	0.0004959191454699		0.0085946094301832	0.0003007817269121	0.0019614469055074	0.001030933887011	0.0015817684126914	0.0011351892604674			0.0002077784703726	0.0002805587549072	0.006177764363172	0.0036880289950628		0.0013405021010667		0.0021063815749374		0.0011446972458158	0.0029753787919057			0.0018220459571788	0.0010148870240417	0.007107698661575	0.002127659574468	0.0012427399962611		0.000501543209866			0.0012026687983277	0.0010507256155081		0.007919440417247299	0.0006279877693422	0.002984539552904		0.003049909858306	0.0027562567351898	0.0019637322753692	0.0007313378258371			0.0002521487011371		0.0026323775605623		0.0047992714881715				0.0022331009737326		0.0003081708845626			0.0006306807642381	0.0064697902536719		0.0025526461425682	0.003390509524654
Meiothermus	Thermaceae	Thermales	Deinococci	Deinococcus-Thermus	Bacteria						0.0410628019323671																																																								0.0044653932026792		0.0055555555555555																																
Melghirimyces	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																																																					0.0014970059880239											
Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria	0.033393501805053905																																										0.0108514190317195																																																					
Microbacter	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria															0.0002812073890179	0.0003208802249526													0.0002746264904838						0.000493107373181		0.0002180771141099							0.0003376817748606																								0.0003912900979362											0.0002225890964414	0.0003039155687516									0.0003487812617503							
Millionella	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0004331577205166	0.0011175144257522	0.0010077371985348	0.0011523620154587		0.0047094682273869	0.0005246602654946	0.0015484233997043	0.002606224136162		0.0006318730451317		0.0006660655689194	0.0022398542596697	0.003005280093364	0.0045647278630837		0.0006413215534155	0.0023073205555525	0.0002954504325397					0.0011240393161513	0.0020670822605194	0.0016933411923016	0.0058063259059422	0.0005797542615926	0.0004005487559349	0.0033026729184372	0.0028698090756692	0.0008006089896165	0.0044628849304626	0.0004408271015277	0.0025857744894637	0.0005662576188264	0.000340728959382	0.0010300272215969	0.0010600541402148	0.0019880265933633		0.001687646489376	0.0005812881830697	0.0016125442394796	0.0021201071318369		0.001897356953941	0.0045913512582009	0.0009531728196075	0.0010948635221258	0.001609208358437	0.000971404516705	0.003400853981824		0.0005992170613889	0.0004043471025992	0.0013443232479432	0.0064566554349034	0.0006418709212382		0.0017130031187668		0.000799168705746	0.0018011806659391	0.0008100238705767	0.0043582431347255	0.0016404993822534	0.0041211571519004	0.001639899532128	0.0032741324528852		0.0008394283748022	0.0002825597305493		0.0027684644236624		0.0019096909382177	0.0031247332903743	0.0037953811023142	0.0019609823677926	0.0023966987770824	0.0027992031932454					0.0029767955721018			0.0011727490384377	0.0011684246804693		0.0021181528985657	0.0027326162140924
Mitsuokella	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria		0.0020472875110431	0.0022416041749199					0.0019113320908148	0.0006964855107794	0.0023862696107211		0.0008712595563629		0.0061823580974627	0.0216563774311213	0.0039115500673518			0.0005175001026804	0.0005133472377512	0.004616123385125801			0.0027087106300195			0.0004636202949882		0.0011376791064639	0.002653266975225	0.006380157839699799	0.0007922218221106	0.0002012061403928	0.0009889817702142		0.014649302302686	0.0004465932753786	0.0055680273119269	0.0047586273759678	0.0035152840239916	0.005305027598144401			0.0013411163321924	0.0009001134320293	0.005640698197172099	0.0031288248567506		0.0028094443475456		0.0005230186116699		0.0032179848522158	0.010201019698447101	0.0003233004873801		0.0062397680643972	0.0039225823240357	0.0095428574252161	0.0148936170212765	0.0024656084265641	0.0066980898040188	0.0018518710475226		0.0023753402138075	0.0002546833437093	0.0005330094938303		0.006864793133536	0.0018841305706655	0.0018338525752062		0.009647275007013	0.0126281598733457	0.0065608385201289	0.0019850598129842	0.0012145751943083	0.0238095238095238		0.0002879959422453	0.0072174955969518		0.0030302188904576	0.0001755870683333	0.0014970059880239		0.0058021470008715		0.0010769887010017			0.0005938765424224	0.0079307106341033		0.0052991161547951	0.0009923350784952
Mobilisporobacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																	0.0002722590512048																																																															
Mobilitalea	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																	0.0001615901060303				0.0002617263958729																																																											
Mogibacterium	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0014516060759043	0.0025531729091534	0.0036070918936982003	0.0005777312402067		0.0110476344939224	0.0019049206895934	0.0023542856910911	0.001293096739489		0.0018372973125236002		0.0036354758666714	0.0031973266825738	0.0029988927096934	0.0052951724404296		0.0038824355237719998	0.006024496049769	0.0005871175202883	0.0093044835486186		0.0004703687394107		0.0022033015345924	0.0017865513988804	0.0022940377897173	0.005158554426161499	0.0023594528557041	0.0011665324567687	0.0055187255155639	0.00407043834964	0.0018003160176131	0.007793210277922201	0.0008635146174445	0.0065211018104276	0.0026701062360547	0.0018145221938108999	0.0024687929930813	0.0040104646342113	0.0022305459615964		0.0024583617990614997	0.0013683970589005998	0.0030700510141226	0.0021426227815337		0.0015083496574384999	0.010978000809560299	0.0058924238333203	0.009370066040007001	0.0030618168144435002	0.0028695721965915	0.009252162631674301		0.0016351515807397	0.0013585636614718	0.0019146426324542		0.0035683579271523	0.0049615480029769	0.0043088229212438	0.012222222222246101	0.0035167368288869	0.0007661226233172	0.007107230668963901	0.0030827000359477004	0.0072682657155087	0.0014083957821178	0.0023309373822256	0.0017146880355559	0.0096079422115264	0.0040975311816441	0.0019048321543203	0.0017248617526852	0.004943962728087		0.0043778751348842	0.0049849876154445	0.0023157944793271	0.0033038862136265		0.008406201368121601	0.0029940119760478		0.008634797728495701		0.0018600598065202		0.0223463687150838	0.0033877961067672003	0.0049527570477696		0.0017771600393478	0.000478739752159
