genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Intestinibaculum	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria		44.11800813467524	129.29218269754944				17.888777280444796	628.939947000905				175.51407438215784		181.72442386397427	3248.5960927671063	193.20640449582717	16.310251960021546		108.48625470704977	38.34020919249046	195.57073265712452			71.05368749356424	14.332678780515112				263.16164205829483	62.310624447734696	221.751924109092	11.232120994619208		53.23762417406599	14.131884057971014	437.6411378815815	164.5636166389472	31.063864965043123	146.62175249862702	121.9544441727429	194.848545537707			111.63949505602172	130.51603231160118	1464.690634995953	106.13909886982196		40.10891377476675	16.331996690217046	174.58858781721236	74.27521062237703	900.2018081238601	1505.3776974789805	11.107738918881951		58.48034890971199	234.5815923468452	754.6504479572101	5.054087999227559	1070.488589702974		74.36867876113419	8.008888888888889	142.0036788374563		321.39637765946594		3257.653074984798		87.9421544599216		6588.468430278991	92.7506777942529	442.27628763818143	61.60515339563781	11.326214574898785	1.0476190476190474									448.2108688059583		20.05441651321893		2.011173184357542				287.6262302985761	
Intestinimonas		Clostridiales	Clostridia	Firmicutes	Bacteria		71.87556092104792	56.36237104341486	280.1505527023901	235.70625483687527		213.9074397734664	75.67247143822499	717.5428999336938	87.92424214664202		85.67795731847814	40.97030323157344	130.0315718645652	184.471970510886	210.32349731256707	91.02559115690404		165.9830635065409	139.35500737218686	71.45660978315357			14.698398519711397		51.56150255814601	483.5825629081229	342.8160064442538	361.1863010939495	38.01688511593451	27.70123123613264	78.2387228897544	480.5383179300648	96.22353172155478	209.64705350854655	72.60652857458041	256.15222038033	12.117209493948089	36.83104228538557	195.85296580039423	254.36453050177403	14.672926568887576		312.0056835495996	59.03127903408258	195.6703512424055	37.67978313132956		442.5389194021429	142.86700144035734	357.66854676125814	683.63881864718	238.98714360870048	370.3806963635059	214.53716511278287		54.41209872847025	78.71594248920213	329.1143407508854	1.5159336947612572	235.27195141574663		77.584481349477	5.506110636676295	63.919135645274245	420.8367360116624	202.38985042141636	332.8347934075005	587.4816999682538	255.24559119055675	73.73016258171035	303.4576507691941	101.5924645800198	18.55074166277653	40.995365015167245	15.146012696997907	56.93874559241363		873.1395546274276	452.836147149443	192.679027774719	72.50561758782241	102.39582978842806	579.5666519350409	1.5058773776228735		69.97279047339232		541.8849564847068		1.5111868382016769	372.5545230360016	79.94650242598985		214.22606817434425	380.275458515254
Irregularibacter	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																											17.345243715327474																																																																					
Jeotgalicoccus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																					21.07555768985685																																											
Kineothrix	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		33.10546819842885	22.408601490742967	40.92587710298446	27.031737514960927		31.75555029771034	39.51976959650434	17.714318045142104			72.52233093573739		28.235529166142573	50.65223543745906	55.90108674574132	23.721009720108004		18.23885574057613	74.3441904312866	19.826905614762406			10.896526109034571		23.175765114430376	78.25416196432678	40.327543865569744	65.83056461899167	17.57484692002756	39.97081274663709	14.289051588415902	268.2446920241079	19.142944884115376	24.03136714456612	34.25615734047059	58.03876925097565	17.511023670871904	50.91234249518288	50.627580928091376	37.03673328264681	2.0000084895764267		26.25538999867112	38.46179739253763	14.136080060486064	16.408109212665394		21.45586953167033	16.661425637915812	17.50149190143247	20.357667341133794	75.79144785735691	49.55271819186922	27.72116019514627		12.203478505662988	45.78448009328088	24.52805819179389	1.0106801806064811	30.628469617291397		11.697312010839545	4.004444444444444			26.193397691986608	27.579548763105183	67.01510965901807	15.90909836089264	21.552505200293997	69.489050022095	16.308691141089565	14.511280281133152	51.5137460385463				86.02294154006061	68.24638939524239		16.973314814762457		14.013392948099362	3.0137022993331204				24.110891934696			26.32948483722199				68.23791314401018
Kiritimatiella	Kiritimatiellaceae	Kiritimatiellales	Kiritimatiellae	Kiritimatiellaeota	Bacteria																																																	26.070467764792408																													1.0476190476190474						12.0279937783045												11.041677943166448
Kurthia	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria			69.52034564095668																																																																																													
Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		505.92822070503496	327.03784284114465	221.8353712554955	84.43827194743886		307.77909765406366	279.5671794568274	235.69846260613943	320.65713220007166		300.53944053505927	20.49391497040105	339.5420529201049	631.3982354002083	257.6485740707328	119.48430121817296	1.0625	376.01962975807515	200.42908376435867	347.6036494486472	15.167144181887291		95.76781916507034		42.616856268207904	413.7476828940275	402.94500349599514	1389.0356683072062	238.87970612546602	1887.0954930104872	93.73600029541132	1868.3522840807118	571.6237297968325	112.11869747228555	205.18560724304749	958.0658699647249	120.72697571705179	308.1541113362949	334.68267916422184	498.83896578122545	4.926234730592868		416.38800819046895	260.1525957808214	424.0983625496102	97.67965966645353	2.0999999999997976	961.0000970115012	186.46737118277986	574.0712670435738	801.1846340650266	1542.2036888729217	1657.527352058825	291.88052733889754		146.43938576946553	309.3446154578206	728.9537105029166	1.0106387699296784	870.2309810626854	30.290250558174147	172.38106879698032		155.03264651874645	350.2773616289774	688.7586602832484	326.1166728134312	604.8550788086071	409.75440507595835	131.19792212849757	430.4114990574792	4931.380809753333	65.81532420882812	214.1313491878986	113.01243390287715	31.29212494563218		427.4067691708701	739.7866112003782	447.73479987999394	733.315642915458	52.68411445382138	950.7599238664192	1.0619640557742045		462.66594092380956		386.51520224197185		2.084012711687315	1203.1193581129596	207.25017803045705	2.2333333333333334	343.4974315099313	785.9922627950583
Lachnospira	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		127.14502515781548	54.53358326167927	18.266194733197928			37.848863845314	38.42443387878011	15.427103308890985			57.550243015455294		64.83420440640792	104.0661409662838	15.452468168251157	16.096437604346054		68.41664085623832	19.1384437472754	13.910217452059692						21.284773587739306	54.2882216699287	44.629056515458295	187.8073545177563	12.449524266779116		16.609093415816233	48.724229363339525		41.323140417054354	64.64967851508719	23.81400245268578	103.61914744686479	15.073311123551733	36.21913972076744	1.0		16.03246009491846	140.45991442375586	96.16289446332848	28.83476323689509			14.279679627234415	22.089703996954476	58.98533131739736	21.308381212991144	41.59733380652678	23.043075167808382		139.8271406004922	171.43313224472715	19.64089401321105	1.0106382978723405	54.74019125058515		11.251107711677353				92.59926921500023	42.20520275499439	13.409398483108571		11.045214532107725	12.884721674812674	22.40929255484085	18.505838820932347	44.32122055417701	13.427126822219927			12.21798289955245	10.08294543913877				21.623227365239465					19.08949752317469			31.771882274458676			11.256069980667274	
Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		1941.010746492577	647.0399628928673	779.0883147548182	312.29537822087735		812.3189802041456	781.0709441746051	634.2232136135451	156.20803137764307		1062.3325565432817	213.72652714476143	875.1654235796999	1543.0965051683138	613.0538480729643	275.48483072755823		1141.2329938138355	401.0543681279671	824.8358840309329	52.72780356687107		412.3120888812571	56.67540046500229	320.59436477100854	586.5656878233558	1294.6479401734202	1662.3547905585463	1338.4546334828563	986.5445964691539	189.63524978973396	1282.988362706385	1601.881691572504	267.08899761678657	583.5423877246964	2073.63013052937	369.9588595223747	945.5402326811719	801.4684342419398	1525.0887269293353	10.681764358806667		644.9234592775089	1620.6539671196217	1502.6794253874234	276.1599021181541		941.6517784674083	506.34020210592945	1671.5416450815073	5088.332025612596	1538.9893319634314	1835.8570122364872	941.8673274373664		873.7419608596235	1646.1111164347142	992.8545046673178	16.064304962220653	1557.2479785384764		465.1711944322871	16.099825210138217	508.20817277822107	526.1213226808052	1710.323346780594	494.2708441484126	1393.0332900259948	280.4736417237132	487.8974892959376	644.0939983357083	958.6351629452405	233.5285493625312	778.1908458253542	456.1441130506158	134.04386657350946	3.139337102131825	802.0968720843571	985.8393060063364	178.62846889593712	187.90711889465086	117.58935207163674	974.7188224316466	6.043941823091887		384.3121532879587		902.088595536665		8.853005577971306	1331.3346598760536	113.78786745641008		487.2126495316665	919.1004158567256
Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		11.03103593645026	24.172997553838023	1330.1573693308158	17131.460500703102		25.878425089747008	26.130531499886786	4045.0074773784104	874.4228360475825		10.038369784629351	36.6372643762706	26.13784767391708	297.65653732892605	39.450392334889045	11.213298222514812		165.88247796758506	218.2188689738684		61.74998505388118				2893.2780253010333	4189.283652618008	4110.079721173913	332.64906301646835	32.16125959036706	253.0933153004016	12.253222902412675	883.245832715604			102.5844508649012			11.046325348693676	12.089227686579267	120.4434445602128	296.0005414652964	46.87312186978297	730.4329311948027	36.5014437209493	598.5955853180835	101.74787804916508	7.350002476757899	3160.9026405261393		11125.49221911521	421.4360266216159	265.7925051009224	213.62093777041866			270.3851985289394	130.42904235414073	521.9604619675691		1160.6533292514086	227.1768791863061		21.023333333333333		17643.372920294303	63.2797240203837	8300.338016256272	863.0570590411239	1724.8872934142228	128.93330854108683	4045.09987077587	1009.2368315289876		310.68308964477626				4241.354588743308	2155.4702905125287	692.7302946448518	2276.1910510369607	1363.2297525948188	3480.286428725644	1.0044910179640718	20.015533980582525			1557.6569973733078		1.005586592178771	1908.848159128845	500.93823558093044	2.2333333333333334	219.62863622970832	2165.013400915743
Lactonifactor	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																																				13.283499314897792															10.710090627864613																													
Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																																										1.0																																																						
Leptolyngbya	Leptolyngbyaceae	Synechococcales		Cyanobacteria	Bacteria											1.0019417475728154																																																																																					
Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																																	11.213384601305917																		17.028113941838374																																	16.624292804245165												
Longibaculum	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria				33.088075502046784	33.05592902248909			38.15778002624524	20.06991195398524			27.103598500571483							43.064469495866746									34.63994672103222		47.47810044467632															74.65756940869244	33.57484025465276					54.823040195324616						29.243691567680923	48.84382448828202			23.062231683018894					19.04972413343532	94.53593112728196						25.172086297689184		15.063216609853749									20.046656298683427												14.069604372241312
Loriellopsis	Symphyonemataceae	Nostocales		Cyanobacteria	Bacteria	15.023465703971118					27.82777052754947					16.94382771952037																																																					52.15178535322305																																
Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria			22.551627384936168													23.26561599540538																																																																						16.679611650485434										
Macellibacteroides	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																																								22.55443128439773																										25.6840982675425																														14.181054454405375
Mageeibacillus	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																																																																					1.0044910179640718											
Mahella	Thermoanaerobacterales Family IV. Incertae Sedis	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria									11.740337445071663																		13.747192617356037	11.72697972169723	15.674596297476276				24.298719744724178				12.23861325544231												15.701340439121008			19.12098642883137	16.606738364196808	17.057001300244053												13.1997507300274	17.904779289552696		19.07590984481076	12.25689347270947		12.663732650179629							15.619549566254683					25.36405547552017		12.671730251939218						15.122804886546383				
Maribellus	Prolixibacteraceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria																													14.239032922563553				17.141709978345197																																																															
Marseilla	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																																																																						16.32496604150731																										
Marvinbryantia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																																																																					1.0044910179640718											
Massiliprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		11.244617319498738	13.55337059165615												15.135195947375308												11.703176291989005		16.90913568451663		10.456071887405283		23.723553113528503	13.67991476929822			15.956720368976018								19.5590536217007								13.538500002288348	11.232837521200707					12.97948236889411										20.057465478561102	11.355850069556189														29.885660154839726					19.526047741498765			21.91137145880368				
Massilistercora		Clostridiales	Clostridia	Firmicutes	Bacteria		46.85834392266385	28.31739147084132	41.78485364735088	33.9674687212394		33.60627816693043	32.65662883590564	55.05702524060189	11.981573994449382		25.00023255371944		52.524066614024974	55.1807783759338	32.38072793880502	13.30238506441283		26.61112855633365	26.844536817587592	42.098256146295256			19.534696861280064		22.48980683407997	82.24610619063337	66.62307778957133	62.30317149478376	25.06387740440049	35.148735573251535		59.59147416314561	64.18584404569927	17.390394817868785	30.72257153476129	59.99721605241801	20.808773734352787	35.28183299561252	30.461543566427107	34.94302164044786			61.2915136304123	34.980995847032425	57.08222949733927			31.892241173564432	15.054302793693102	116.9537634014236	54.97102519957711	105.53300333473824	92.70046937130624	18.73860755621681		22.551603695524324	40.76308183937521	52.331193069252585		62.9174974251005		22.292611645394853		17.47648380865308	52.62684368775479	64.147887077022	74.61424513344657	42.57611817879982	21.395334591126687	21.267278496792997	66.47738518381742	44.61894419626691		29.622319806664525	14.995865545142893			60.859252289555066	65.05317324086056		14.32283085345115		63.17111744486942			24.03167891652889		42.25508285737224			102.71949494468709	15.922749658624992		24.00840687341984	33.45154023909105
Mediterranea	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		17.605541860237267	27.532683375201145				45.06468566640687		23.178208766940624						26.952696426154176	32.37664729318321	33.82612172207895			27.58677834140257							31.67939639099359	19.13070793419613	56.51353066409481	17.4159370761274	21.01602538482087		29.06018096081727	32.48081429877308	41.726328337518666		54.4468729832082			25.700426351098645	18.32267971361784	1.0		19.41430153768593	22.21548520636974								16.463836350922392	14.104700567601748	33.92733145562021				33.04269465344765				28.55878358511773						28.036929509741658	30.94190561054289		21.730815165100623							36.19226318133626					19.88145383428387					25.995604411256164			18.86270455871385			20.49247716100328	
Mediterraneibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	17.341470430925433	2494.0774333531426	1047.2606048057937	1926.6114175028063	443.44822131616013		1002.6763287258086	1619.4261109724885	1677.0091032650987	154.26917168338747		1721.2304379552397	149.25857603620233	1142.5427622972193	2654.2594475190326	1059.9206038425243	523.9227886664112		1925.7834218666599	818.7691477352206	953.5972386608573	184.07917819387131	72.52166196690993	419.4779277369553	73.56587432184571	602.9890433821911	1525.5686858171896	2603.6373385904667	2762.41094926429	1410.0550907435725	1220.2340938457126	400.0393600880076	1706.5698874367504	1841.9103573024447	535.7033664759188	676.0825360981764	2389.2243232075175	944.0040303014093	1591.5071976005509	891.5574265948094	1103.0038977089662	33.25402439012992	22.320534223706176	1908.1648775749618	1865.4414937997462	2499.9681406565123	565.4630398115778	13.008076455394539	1383.277614756536	447.6542098117001	3022.301564779278	4945.136196536824	2950.424384828376	2704.293856249831	1034.3473708565016		913.4985032491285	1904.7629622012635	1476.8149295470657	6.82916514195608	2530.5099008766956	166.01764742470806	541.2540978321931	23.209024923575527	555.1873853587275	937.4132377294351	3262.7131411212886	1558.037190102743	1951.2159471615246	755.8481062662333	472.91622242647793	1696.2689047897027	2581.2969373439337	317.9293214048274	909.0304892607687	534.435119186299	248.8607923887864	4.193996231201507	1701.9698372965001	1897.137855650339	400.7639819430313	440.5501694173522	194.67172401769787	3695.0410970391245	10.938797063611473	129.50060573717957	736.6842996960368		1311.3731451470135		3.389060145535885	3792.5300055825883	308.2789479877289		820.7348262759215	880.7696231848049
Megasphaera	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria		23.06489331398121	27.195567087729497					47.23567319115856	61.2132778008648	13.118926085515414		33.1127083941516		84.44587993608164	458.6930248459354	33.35760766709988			20.06164176382372	12.277653552659508	47.20747190343704			22.144592249855407					78.04617882670868	30.15118086544693	234.60276931320567		10.033073025315224	25.096484275651463		420.2935903548222	20.310586891470308	58.44719489031045	63.2704745136452	87.52557334786974	73.27873714169587			11.063372433463668	19.058075662097345	317.6915323761204	56.30145063863016		95.27350582911924		168.7885683628882		109.51890899342956	291.2866083487804			51.45275578477468	92.44402924591898	453.7696979522804	1.0106382978723405	89.34057833121075		13.118865740466486			85.25959645105134	69.30691232453404		589.4439502557246	31.15761317591692	96.79757131933845		134.699268892088	37.70007962392619	95.4550621734224	14.138954186908698			19.063702549473295		48.96748738157995		84.9135104402198				47.844188362221765		16.136752028356252			51.14316453359705	63.16456224659895		89.80719658783742	188.63099740413028
Meiothermus	Thermaceae	Thermales	Deinococci	Deinococcus-Thermus	Bacteria						52.39613526570049																																																								18.17415033490449		5.005555555555556																																
Melghirimyces	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																																																					1.0044910179640718											
Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria	39.7048736462094																																										14.508347245409016																																																					
Microbacter	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria															16.804109945547108	14.64336906571443													19.936784703164427						15.111768558505338		14.72587520738904							17.98020378422879																								14.686291245840444											16.828848636453095	15.056281191526947									18.26323320903564							
Millionella	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		32.022917120076166	49.81208801348248	46.17149522527199	70.84606434838607		186.30656307542884	26.512132535973382	111.54842171470096	39.67455002479512		38.02169674471045		32.167636650965704	133.84697099508546	137.14595706066962	77.75100969190602		34.94625276716892	72.61599252435019	18.209791959154902					22.0131859675077	143.2653373120817	94.99136086454696	421.516035467785	23.24060908446501	28.228273025759947	46.82529663760394	228.9648472931961	40.51561852853752	136.76957157895689	21.55732691890929	174.60700817552905	16.87334452579006	20.91121769519716	56.99552627984318	68.42861485914904	1.7395232691929094		89.86042497331894	39.48632498774836	82.92508751523883	32.36555547462357		134.85085078745135	73.63150012776897	76.37964438079327	66.78010566854218	153.96100969346898	95.09953078090378	119.93791737698972		16.921290596561555	36.83116888155618	85.82428479519403	3.066911331579128	46.14410052781494		44.80702257758528		22.367133736419515	127.68929976975706	53.42998452711055	163.57793957565275	122.10236902112166	204.47121209154164	53.18686152550919	162.84225167669837		11.481701310544585	13.734945942275443		28.16358858191765		144.38218338395563	154.80241193843423	70.60167926525018	27.859676499230183	42.40479146291934	223.70672079778896					155.87394654197146			95.10056502499096	11.40733015542178		74.52085527733956	152.0291030710314
Mitsuokella	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria		151.35391840391236	99.91726449288096					96.58343321305522	50.17481619655404	36.32618228400852		52.42630128502875		298.57698431696684	1294.1201461515172	178.50358732360283			28.19909809516181	16.156064266507833	284.5101487188517			103.71111260218706			32.13259540504495		82.5909524128597	106.36151323584808	449.63524359500946	11.232120993885127	16.053030705106217	50.04841146346197		716.3801812059562	30.15665751321972	165.9160778408012	292.0464793179034	194.51472618355368	342.45014151541886			71.40908022391874	61.14380532432375	290.07290478958214	47.76464026315574		199.67563811311388		41.91052739033948		307.88070073575375	998.6696274582789	11.40183828843507		176.20481037051482	357.30017873177565	609.2351037406523	7.074468085106383	177.25258978569485	27.261225502356737	48.43939099005117		66.48102190404684	18.055011602241212	35.15783922254213		510.94655292909783	93.4811382635698	59.47734057166507		426.0719006847336	172.72797074762403	318.91579962495064	38.37716136442544	12.35587345169845	1.0476190476190474		14.267606974778046	134.25985309449817		53.61366282886682	14.03256732706509	1.0044910179640718		124.31099949367396		56.39435935055267			48.15863657812248	77.42752792075164		186.43350455800123	55.208562092081465
Mobilisporobacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																	21.721916141326776																																																															
Mobilitalea	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																	12.892305019526264				17.673336607717015																																																											
Mogibacterium	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria		107.31578558553917	113.80512925260577	165.26612929357634	35.51833891666779		437.0444205795733	96.25945228653883	169.60274118621334	19.68481166524201		110.55569118648629		175.57530698090272	191.06265057056925	136.85446880686266	90.19267217784034		211.55779412587026	189.6029396783345	36.18640124545308	24.917406943200724		18.00947829455849		43.14945725345852	123.82230435360957	128.68863788977853	374.490417121636	94.58338662661481	82.21020835831841	78.24449035966644	324.7558532876923	91.10679238733728	238.83072217720803	42.227591822275016	440.34392085094885	79.56382562195958	111.36085607856977	136.6081914791686	258.8835130676173	1.9517277163969151		130.89793235284026	92.95384381406802	157.87737340126293	32.70927938289384		107.20293520313825	176.05419898291996	472.1717066116296	571.5178080441958	292.93932372190443	280.9282484741197	326.2960195312616		46.17504548851006	123.74884679615167	122.2346149411558		256.52925138299685	20.1935003721161	112.70588115097691	11.012222222243828	98.42643036688854	54.311965012209306	468.80004215553953	115.70298044922664	540.9770172053244	69.87755672977933	75.59929211772516	85.28172413641843	424.33476777207045	56.04603150252841	92.59198618935936	33.346752264665085	50.29493283282907		330.9892495729285	246.96127145674197	43.07840890444421	46.93831143699301		671.806800937552	2.0089820359281436		185.00054133302154		97.39831164882024		4.022346368715084	274.72316188997644	48.35376705737514		62.52404450433581	26.63468611137017
Monoglobus		Clostridiales	Clostridia	Firmicutes	Bacteria		97.80363169522836	107.20363812650088	130.82120937496268	108.15672445778269		86.58451124492699	101.649198378296	103.7737052033482	35.68701864995361		141.42640631083594		97.21704048559836	176.12582688919915	121.56902988807306	64.3594884319559	1.0625	210.40991918900897	99.68144171972337	43.735772598378034			28.012270159284437		46.87941517234552	212.50279981962527	196.602906348157	231.24551223575403	99.56862347154684	74.00247015294177	50.605111203007226	180.31489956852863	101.9815483395355	86.80566313744943	61.60223071223974	232.6131228236565	25.22479883164436	62.14788194294197	104.6190079546389	89.07679300425394	2.999998603862956		183.4416703483896	125.73646586799973	236.8644223790671	52.24182837738015		340.1577157380252	25.559154581385293	198.8878824366065	83.60941714789251	269.7603259557341	385.4950992019913	139.4730299108241		50.61819983761476	146.87726848669436	124.79602422077431	1.0106382978729964	226.07069812841533	30.29050473560425	64.99327356476137	10.011111111111113	51.27208743085486	251.3892733564359	329.2564013352352	168.63930278503037	112.38075940874616	149.81725142198772	66.12392763958368	246.86614931928665	65.59545071244924	33.05785840653059	42.18544037848619	20.591284946906008	40.23903947540421		149.81845163966318	261.9765783533207	150.9464787696895	50.46971742246835	43.97833320182406	446.0044975215561	1.004491017969788		51.744378499026766		111.0947212679088			443.68037340561546	84.90463129620429		107.37746475549704	227.2150472508209
Mordavella	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria												14.334269259385149																																10.442773754607217							29.76354003704441	28.91812858832592									12.21890015395144					11.34844256420178	11.339141192892123						10.151115040080384																							
Mucinivorans	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria									16.167582116246443																				30.06337397514739				27.71986210625673		11.110406224433378		17.090616802544453																																15.131081935540069										21.303272132141643					15.81069832349198					31.47701436613897							
Muribaculum	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		46.379161035240045	70.39974626025294	274.47076616977296	144.77144627843788		105.02752112708806	19.727081445902947	144.92833340777435	77.78318357185096		31.87948433298549		38.97566265192698	156.93390698145402	89.02857179042734	44.35786386802551		87.06131959392843	92.22869017976576	95.54816265802002	18.46345141743747		69.48704737460386	23.619126153351903	44.6110013956913	142.4720224381322	190.10026388620216	240.0627446405808	74.56659409211369	327.00989874841093	29.8452289354331	179.32436511626852	67.02210487360234	42.47422285253381	302.1522955014865	135.5999142157527	20.27895838399489	31.514147827209936	545.5682347526389	262.21804399812214	2.000007715914843		77.6324631730759	161.78304703829386	201.04539398568252	58.65801877601877		186.75471103113205	68.85394832439624	282.8368033288802	158.05890955387002	333.3966394787004	468.2777472858132	244.0865256157323		21.02776413578554	56.03686846358588	225.14814395890284	1.0107201257718297	174.02979529238144	22.02175744103103	19.10679328214042	9.00999997274947	133.18062138203007	332.5659311700985	190.2620116352528	64.07868719866744	154.93205782327652	237.54348756737303	129.73573445199136	118.41619981114358	65.2296949913795		161.5140527719428	27.61208574364679	14.586725841244087		182.99270135885092	143.03084162126729	89.75688223949011	42.0275396362276	186.84733305280088	437.92974035246255			31.42177435784442		121.13296011362904			307.6604039838369	60.40150865671386		124.9678207234189	376.2119072728244
Murimonas	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria					11.393901898165703																								11.76317989014071		15.195883178707202										10.39885291257428								13.38726049112016		14.213072406229497		26.61970851773591	23.27690647106896					15.00749217848166		12.27244181384228					17.209910423146148			22.15409268956214				15.02128975919156						13.044578574739685					18.999241573187263								17.26573191697568				
Natranaerovirga		Clostridiales	Clostridia	Firmicutes	Bacteria												12.495702040862096																					14.537182457691278																											1.0106382978723405	11.880006304480837								10.706393420736362				13.058094249902528							16.243733835363216				19.30728479954178												
Negativibacillus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		108.04458584529915	36.536976590321565	184.17295754325863	113.48429721396695		110.83263991196424	57.78427931271818	311.7780051451441	62.61555240146901		48.38932137506178		34.39888811011416	124.5156448168496	87.22708392961388	43.99508877733869		114.31469499055468	52.04840082671016	18.809937166686083					65.22219298732908	294.818003046616	258.3810021507941	292.46885387669835	54.73267968678609	34.937711051581964	29.67556523182117	369.76346532927374	40.28157155878635	50.12538399039221	28.4605707985565	171.79155499951227	26.95964751116325	53.14037929384478	51.13808845449335	67.1031169638714	3.999925346695154		318.1314571958184	88.35286331630905	111.00008802898846	42.19796579020657		245.46206064173492	91.46065777110624	92.3229665481009	103.4065203675584	102.90647722192396	143.65239707241776	111.2641987940021		53.866430869097	110.6448319646699	131.68906279205692	3.0026745029145627	126.28026064908642		44.68342625845135		50.48091855373894	407.5205575931207	161.97863008403513	183.278848415799	248.6902777704913	223.9791143962512	55.38746060717189	157.31452322754532	21.102939875101484	11.042041364312125	17.189971738414535		23.06271164920254		550.7470233051636	244.5796034489079	73.37953997602811	39.36928759462299	67.12021614894846	371.2893033612387	3.31652538537078		17.303733216331835		276.3333680353623			398.22021335261616	82.19133704852234		90.54631677385365	402.2205748748435
